recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level
5f40acd9,374e7fa0,region_shift+time_shift,eu-west-1,us-west-2,2025-01-18 04:28:00,2025-01-18 16:28:00,-0.354411,-0.0035,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 354.4 gCO₂e (cost delta: $-0.0035, confidence: 95%).",verified,low
81dccec4,14f63722,region_shift+time_shift,eu-west-1,us-west-2,2025-01-18 14:22:00,2025-01-19 06:22:00,-0.033885,-0.0456,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 33.9 gCO₂e (cost delta: $-0.0456, confidence: 95%).",verified,low
c823ef71,cb065f42,time_shift,eu-west-1,eu-west-1,2025-01-18 22:59:00,2025-01-19 02:59:00,-0.001067,0.0,0.797,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low
66dc080b,063d5d33,time_shift,us-west-2,us-west-2,2025-01-18 23:50:00,2025-01-19 15:50:00,-0.001328,0.0,0.86,"Shifting time shift from us-west-2 to us-west-2 saves 1.3 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
60651c49,3262e8ee,region_shift+time_shift,us-east-1,us-west-2,2025-01-18 20:13:00,2025-01-19 16:13:00,-0.020537,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 20.5 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
eae041de,80db0921,time_shift,eu-west-1,eu-west-1,2025-01-18 19:37:00,2025-01-19 07:37:00,-0.001694,0.0,0.882,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.7 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low
fd9398b5,d5773be0,region_shift+time_shift,eu-west-1,us-west-2,2025-01-18 18:21:00,2025-01-19 18:21:00,-0.025177,-0.0269,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 25.2 gCO₂e (cost delta: $-0.0269, confidence: 95%).",verified,low
8e4241d3,feb2086b,region_shift+time_shift,us-east-1,us-west-2,2025-01-18 11:04:00,2025-01-18 15:04:00,-0.020503,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 20.5 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
7a575111,a7095c6e,region_shift+time_shift,us-east-1,us-west-2,2025-01-18 07:26:00,2025-01-18 15:26:00,-0.02526,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 25.3 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
e2fd965f,a9da1633,region_shift+time_shift,us-east-1,us-west-2,2025-01-18 20:32:00,2025-01-19 16:32:00,-0.019705,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 19.7 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
5e025216,62a06041,region_shift+time_shift,us-east-1,us-west-2,2025-01-18 16:58:00,2025-01-19 16:58:00,-0.050909,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 50.9 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
196ce09f,4cad96aa,time_shift,eu-west-1,eu-west-1,2025-01-19 11:55:00,2025-01-20 03:55:00,-0.000329,0.0,0.744,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
0d33c30e,f046622f,time_shift,eu-west-1,eu-west-1,2025-01-19 08:54:00,2025-01-19 12:54:00,-5.9e-05,0.0,0.678,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
b1bda712,bcec8246,time_shift,eu-west-1,eu-west-1,2025-01-19 18:25:00,2025-01-19 22:25:00,-0.000151,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
f59fc676,fe2a3576,time_shift,eu-west-1,eu-west-1,2025-01-19 16:53:00,2025-01-20 04:53:00,-4.1e-05,0.0,0.76,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
29dbb0fe,fd660828,time_shift,eu-west-1,eu-west-1,2025-01-19 21:59:00,2025-01-20 09:59:00,-0.000739,0.0,0.736,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
caeea349,981dcfce,time_shift,eu-west-1,eu-west-1,2025-01-19 22:18:00,2025-01-20 02:18:00,-0.000318,0.0,0.727,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
0cfc4ff4,a2dd8b4a,time_shift,eu-west-1,eu-west-1,2025-01-19 16:30:00,2025-01-20 04:30:00,-0.000426,0.0,0.755,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
f4656548,26d43dc4,time_shift,eu-west-1,eu-west-1,2025-01-19 06:00:00,2025-01-19 10:00:00,-0.000142,0.0,0.664,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
e5e7650d,bf0dea96,time_shift,eu-west-1,eu-west-1,2025-01-19 00:53:00,2025-01-19 12:53:00,-0.000297,0.0,0.701,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
c3b4975c,94accc7c,time_shift,eu-west-1,eu-west-1,2025-01-19 05:23:00,2025-01-20 05:23:00,-5.8e-05,0.0,0.649,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
7d8dd0bd,153c53d7,time_shift,eu-west-1,eu-west-1,2025-01-19 23:11:00,2025-01-20 03:11:00,-0.000319,0.0,0.76,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
b398be32,f2b88be8,time_shift,eu-west-1,eu-west-1,2025-01-19 20:08:00,2025-01-20 00:08:00,-0.000588,0.0,0.727,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
237d15e4,c44ec580,time_shift,eu-west-1,eu-west-1,2025-01-19 18:49:00,2025-01-19 22:49:00,-0.000648,0.0,0.7,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
a4570bdd,ebd8a33d,time_shift,eu-west-1,eu-west-1,2025-01-19 19:53:00,2025-01-19 23:53:00,-0.000322,0.0,0.667,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
a62fce45,0f32b9b2,time_shift,eu-west-1,eu-west-1,2025-01-19 22:08:00,2025-01-20 02:08:00,-0.000773,0.0,0.727,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
1bdb7048,8dc5becf,time_shift,eu-west-1,eu-west-1,2025-01-19 11:23:00,2025-01-20 03:23:00,-0.012527,0.0,0.745,"Shifting time shift from eu-west-1 to eu-west-1 saves 12.5 gCO₂e (cost delta: $+0.0000, confidence: 74%).",verified,low
3993d3db,00b49b57,region_shift+time_shift,eu-west-1,us-west-2,2025-01-19 15:06:00,2025-01-20 15:06:00,-0.049668,-0.103,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 49.7 gCO₂e (cost delta: $-0.1030, confidence: 95%).",verified,low
88ad739b,6f5f1c93,region_shift+time_shift,us-east-1,us-west-2,2025-01-19 20:40:00,2025-01-20 16:40:00,-0.029912,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 29.9 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
d5075e21,760764f8,region_shift+time_shift,us-east-1,us-west-2,2025-01-19 12:52:00,2025-01-19 16:52:00,-0.009792,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 9.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
f27a3544,f393a99c,region_shift+time_shift,eu-west-1,us-west-2,2025-01-19 17:08:00,2025-01-20 17:08:00,-0.056341,-0.1056,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 56.3 gCO₂e (cost delta: $-0.1056, confidence: 95%).",verified,low
8e47c141,c712a76e,time_shift,eu-west-1,eu-west-1,2025-01-19 17:46:00,2025-01-20 09:46:00,-0.00538,0.0,0.834,"Shifting time shift from eu-west-1 to eu-west-1 saves 5.4 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
20052977,3b52a0cc,region_shift+time_shift,us-east-1,us-west-2,2025-01-19 20:00:00,2025-01-20 16:00:00,-0.019197,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 19.2 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
18eb518c,8f9db143,region_shift+time_shift,us-east-1,us-west-2,2025-01-19 06:33:00,2025-01-20 02:33:00,-0.016294,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 16.3 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
e7106d7b,159fd4a2,time_shift,eu-west-1,eu-west-1,2025-01-19 19:00:00,2025-01-20 03:00:00,-0.006161,0.0,0.8,"Shifting time shift from eu-west-1 to eu-west-1 saves 6.2 gCO₂e (cost delta: $+0.0000, confidence: 80%).",verified,low
aef0fca7,75b42b66,region_shift+time_shift,us-east-1,us-west-2,2025-01-19 06:28:00,2025-01-20 02:28:00,-0.005147,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 5.1 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
932353b7,20232d89,time_shift,eu-west-1,eu-west-1,2025-01-20 13:59:00,2025-01-20 17:59:00,-0.000642,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
52bc9eb5,57243923,time_shift,eu-west-1,eu-west-1,2025-01-20 01:26:00,2025-01-20 05:26:00,-0.000159,0.0,0.653,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
2aba25cd,76ff067a,time_shift,eu-west-1,eu-west-1,2025-01-20 15:56:00,2025-01-20 19:56:00,-0.002796,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.8 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
fe5dd41f,ebf4d09f,time_shift,eu-west-1,eu-west-1,2025-01-20 13:33:00,2025-01-21 05:33:00,-0.000212,0.0,0.83,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
aa46e4bc,cea7f93e,time_shift,eu-west-1,eu-west-1,2025-01-20 22:14:00,2025-01-21 02:14:00,-0.000681,0.0,0.811,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
ff97d657,4606f9c2,time_shift,eu-west-1,eu-west-1,2025-01-20 01:30:00,2025-01-20 05:30:00,-0.000281,0.0,0.652,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
48db7127,eb5a6997,time_shift,eu-west-1,eu-west-1,2025-01-20 21:47:00,2025-01-21 05:47:00,-0.000825,0.0,0.859,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
33d1b2f5,465b1bc8,time_shift,eu-west-1,eu-west-1,2025-01-20 16:44:00,2025-01-20 20:44:00,-7.7e-05,0.0,0.656,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
e6eda300,78b2e3ec,time_shift,eu-west-1,eu-west-1,2025-01-20 15:16:00,2025-01-21 07:16:00,-0.000198,0.0,0.841,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
fe89246d,63eba12f,time_shift,eu-west-1,eu-west-1,2025-01-20 05:52:00,2025-01-20 09:52:00,-0.00095,0.0,0.73,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
c755031e,cb4e30a3,time_shift,eu-west-1,eu-west-1,2025-01-20 15:15:00,2025-01-20 19:15:00,-0.001511,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.5 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
33067404,bb2acbbe,time_shift,eu-west-1,eu-west-1,2025-01-20 16:53:00,2025-01-21 04:53:00,-0.000885,0.0,0.793,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 79%).",verified,low
b0565916,49fa4d0d,time_shift,eu-west-1,eu-west-1,2025-01-20 15:04:00,2025-01-20 19:04:00,-0.0001,0.0,0.752,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
d69ddd6d,29dd7d0e,time_shift,eu-west-1,eu-west-1,2025-01-20 21:14:00,2025-01-21 01:14:00,-0.0008,0.0,0.69,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
dc14c922,133233ee,time_shift,eu-west-1,eu-west-1,2025-01-20 16:33:00,2025-01-20 20:33:00,-0.000875,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
79cc9695,f2605e3e,time_shift,eu-west-1,eu-west-1,2025-01-20 15:39:00,2025-01-20 19:39:00,-0.000418,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
276859d9,2a7dec1d,time_shift,eu-west-1,eu-west-1,2025-01-20 16:51:00,2025-01-21 04:51:00,-0.003357,0.0,0.793,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.4 gCO₂e (cost delta: $+0.0000, confidence: 79%).",verified,low
80963660,2787341d,time_shift,eu-west-1,eu-west-1,2025-01-20 21:18:00,2025-01-21 01:18:00,-0.000104,0.0,0.69,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
01d95ea2,e1d2e9a2,time_shift,eu-west-1,eu-west-1,2025-01-20 00:52:00,2025-01-20 04:52:00,-0.000336,0.0,0.664,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
d2dd38b0,bdcfebb6,time_shift,eu-west-1,eu-west-1,2025-01-20 13:29:00,2025-01-20 17:29:00,-0.000126,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
f22aec98,7a1a057d,time_shift,eu-west-1,eu-west-1,2025-01-20 22:47:00,2025-01-21 02:47:00,-0.003293,0.0,0.811,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.3 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
62149b9b,d053ee46,time_shift,eu-west-1,eu-west-1,2025-01-20 20:04:00,2025-01-21 00:04:00,-0.000638,0.0,0.721,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 72%).",verified,low
61d4192b,e6a53c4a,time_shift,eu-west-1,eu-west-1,2025-01-20 21:25:00,2025-01-21 01:25:00,-8.1e-05,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
395e1f84,6d060c89,time_shift,eu-west-1,eu-west-1,2025-01-20 18:38:00,2025-01-20 22:38:00,-0.002808,0.0,0.707,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.8 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
72b15bfb,7ee668cf,time_shift,eu-west-1,eu-west-1,2025-01-20 21:07:00,2025-01-21 01:07:00,-0.000971,0.0,0.69,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.0 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
4a6e209f,e240485b,time_shift,eu-west-1,eu-west-1,2025-01-20 16:40:00,2025-01-20 20:40:00,-7.7e-05,0.0,0.656,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
78645116,f2db9317,time_shift,eu-west-1,eu-west-1,2025-01-20 16:32:00,2025-01-21 04:32:00,-0.000402,0.0,0.794,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 79%).",verified,low
84e66ddb,22267113,time_shift,eu-west-1,eu-west-1,2025-01-20 21:27:00,2025-01-21 05:27:00,-0.000935,0.0,0.859,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
b56ac003,02b14938,time_shift,eu-west-1,eu-west-1,2025-01-20 22:56:00,2025-01-21 02:56:00,-0.000594,0.0,0.811,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
6aee631c,b9c4e9dd,time_shift,eu-west-1,eu-west-1,2025-01-20 13:51:00,2025-01-20 17:51:00,-6.4e-05,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
a468ebb6,495305fb,time_shift,eu-west-1,eu-west-1,2025-01-20 16:14:00,2025-01-20 20:14:00,-0.000157,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
c4bc749b,cf3a18a4,time_shift,eu-west-1,eu-west-1,2025-01-20 00:26:00,2025-01-20 04:26:00,-0.000339,0.0,0.664,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
bac6a0f5,835ca308,time_shift,eu-west-1,eu-west-1,2025-01-20 15:17:00,2025-01-20 19:17:00,-0.000672,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
94d35c1e,0215cd03,time_shift,eu-west-1,eu-west-1,2025-01-20 13:10:00,2025-01-20 17:10:00,-0.000596,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
490cfcd6,cb9cfb24,time_shift,eu-west-1,eu-west-1,2025-01-20 13:27:00,2025-01-20 17:27:00,-0.000633,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
1a8505d3,a273aaf8,time_shift,eu-west-1,eu-west-1,2025-01-20 22:35:00,2025-01-21 02:35:00,-0.000724,0.0,0.811,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
24bfd388,35767bb8,time_shift,eu-west-1,eu-west-1,2025-01-20 18:47:00,2025-01-20 22:47:00,-8.3e-05,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
19c3ba44,1f57d9ad,time_shift,eu-west-1,eu-west-1,2025-01-20 21:50:00,2025-01-21 01:50:00,-0.000433,0.0,0.69,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
0709f146,071e019e,time_shift,eu-west-1,eu-west-1,2025-01-20 13:33:00,2025-01-20 17:33:00,-0.000486,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
2bb32bd8,3af7ca28,time_shift,eu-west-1,eu-west-1,2025-01-20 15:36:00,2025-01-20 19:36:00,-0.0001,0.0,0.752,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
a207ab52,b2b94dab,time_shift,eu-west-1,eu-west-1,2025-01-20 22:04:00,2025-01-21 02:04:00,-0.001077,0.0,0.811,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
b19e4d2d,638c933c,time_shift,eu-west-1,eu-west-1,2025-01-20 06:10:00,2025-01-21 02:10:00,-0.000219,0.0,0.728,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
9c1c0934,ae12f189,time_shift,eu-west-1,eu-west-1,2025-01-20 15:07:00,2025-01-20 19:07:00,-0.000199,0.0,0.752,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
dd19f488,48cc9048,time_shift,eu-west-1,eu-west-1,2025-01-20 18:59:00,2025-01-20 22:59:00,-0.001074,0.0,0.708,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
18c8a510,fe461d69,time_shift,eu-west-1,eu-west-1,2025-01-20 17:56:00,2025-01-21 05:56:00,-0.000561,0.0,0.766,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
23be8360,fbd18980,time_shift,eu-west-1,eu-west-1,2025-01-20 22:32:00,2025-01-21 02:32:00,-0.000111,0.0,0.81,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
d1dba8a5,7aeb27ce,time_shift,eu-west-1,eu-west-1,2025-01-20 13:48:00,2025-01-20 17:48:00,-0.000593,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
560f79d7,a75c09bf,time_shift,eu-west-1,eu-west-1,2025-01-20 11:16:00,2025-01-21 07:16:00,-0.000532,0.0,0.779,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
5af7cb40,351d8859,time_shift,eu-west-1,eu-west-1,2025-01-20 13:21:00,2025-01-20 17:21:00,-0.000141,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
ceb1a487,4d670370,time_shift,eu-west-1,eu-west-1,2025-01-20 13:34:00,2025-01-20 17:34:00,-6.4e-05,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
a150392d,742824ad,time_shift,eu-west-1,eu-west-1,2025-01-20 13:47:00,2025-01-20 17:47:00,-0.000214,0.0,0.709,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
e83390ce,8115cad0,time_shift,eu-west-1,eu-west-1,2025-01-20 18:12:00,2025-01-20 22:12:00,-0.000214,0.0,0.707,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 71%).",verified,low
f73a7a7c,f6698320,time_shift,eu-west-1,eu-west-1,2025-01-20 16:42:00,2025-01-20 20:42:00,-1.9e-05,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
