verification_id,recommendation_id,counterfactual_kgco2e,actual_kgco2e,verified_savings_kgco2e,ci_lower,ci_upper,sla_compliant,verification_status,evidence_chain_steps,verified_at
0da973d3,e2fd965f,0.021724,0.002019,0.019705,0.017328,0.022077,True,confirmed,7,2026-04-09 22:20:44.797126
d10459d6,5e025216,0.056144,0.005235,0.050909,0.044774,0.057043,True,confirmed,7,2026-04-09 22:20:44.802951
c7a5ceff,196ce09f,0.000911,0.000582,0.00033,3.1e-05,0.000628,True,confirmed,7,2026-04-09 22:20:44.804886
5c3d2854,0d33c30e,0.000304,0.000245,6e-05,-5e-05,0.000169,True,partial,7,2026-04-09 22:20:44.808019
914abd0b,b1bda712,0.000604,0.000453,0.000151,-6e-05,0.000363,True,partial,7,2026-04-09 22:20:44.810376
9a2a770b,f59fc676,0.000104,6.3e-05,4e-05,7e-06,7.4e-05,True,confirmed,7,2026-04-09 22:20:44.811969
7740b97f,29dbb0fe,0.00218,0.001441,0.000739,1.5e-05,0.001464,True,confirmed,7,2026-04-09 22:20:44.814337
6b048dad,caeea349,0.001004,0.000686,0.000318,-1.9e-05,0.000656,True,partial,7,2026-04-09 22:20:44.817907
d95eb754,0cfc4ff4,0.001095,0.000669,0.000426,7.3e-05,0.000779,True,confirmed,7,2026-04-09 22:20:44.819610
e6022d9f,f4656548,0.000892,0.00075,0.000142,-0.000187,0.00047,True,partial,7,2026-04-09 22:20:44.822209
1882c958,e5e7650d,0.001176,0.000879,0.000297,-0.000114,0.000708,True,partial,7,2026-04-09 22:20:44.824171
980625fc,c3b4975c,0.000476,0.000418,5.8e-05,-0.000121,0.000236,True,partial,7,2026-04-09 22:20:44.826037
0eefd880,7d8dd0bd,0.0008,0.000481,0.000319,6.3e-05,0.000576,True,confirmed,7,2026-04-09 22:20:44.827808
8ac0aad8,b398be32,0.001849,0.001261,0.000589,-3.4e-05,0.00121,True,partial,7,2026-04-09 22:20:44.829481
4b2bbc22,237d15e4,0.002588,0.00194,0.000648,-0.000258,0.001553,True,partial,7,2026-04-09 22:20:44.832993
37e5c3a7,a4570bdd,0.001933,0.001611,0.000322,-0.000387,0.001031,True,partial,7,2026-04-09 22:20:44.842638
5f53ca13,a62fce45,0.002438,0.001665,0.000773,-4.7e-05,0.001594,True,partial,7,2026-04-09 22:20:44.851952
74a1451f,1bdb7048,0.034633,0.022106,0.012527,0.001188,0.023877,True,confirmed,7,2026-04-09 22:20:44.856044
2ea5c7f5,3993d3db,0.054282,0.004614,0.049669,0.038352,0.060985,True,confirmed,7,2026-04-09 22:20:44.857701
cbdb50a4,88ad739b,0.032571,0.002659,0.029912,0.026391,0.033432,True,confirmed,7,2026-04-09 22:20:44.859598
77349eb0,d5075e21,0.010782,0.00099,0.009792,0.008614,0.010972,True,confirmed,7,2026-04-09 22:20:44.861213
d0e1e421,f27a3544,0.061377,0.005036,0.05634,0.043543,0.069109,True,confirmed,7,2026-04-09 22:20:44.862790
46f8deaa,8e47c141,0.009178,0.003798,0.005381,0.002784,0.007975,True,confirmed,7,2026-04-09 22:20:44.866363
6b9c4b17,20052977,0.020904,0.001707,0.019197,0.016938,0.021457,True,confirmed,7,2026-04-09 22:20:44.869305
c598ceb1,18eb518c,0.018072,0.001778,0.016294,0.014307,0.018282,True,confirmed,7,2026-04-09 22:20:44.871145
41f33c62,e7106d7b,0.012345,0.006184,0.006161,0.002456,0.009865,True,confirmed,7,2026-04-09 22:20:44.872809
8b76a62c,aef0fca7,0.005708,0.000561,0.005146,0.004519,0.005774,True,confirmed,7,2026-04-09 22:20:44.874430
f0a20951,932353b7,0.002347,0.001705,0.000642,-0.000169,0.001452,True,partial,7,2026-04-09 22:20:44.876356
0866c26f,52bc9eb5,0.001209,0.00105,0.000158,-0.000293,0.00061,True,partial,7,2026-04-09 22:20:44.878927
8efd224f,2aba25cd,0.007412,0.004616,0.002796,0.00039,0.005199,True,confirmed,7,2026-04-09 22:20:44.881181
01a69f14,fe5dd41f,0.00037,0.000158,0.000213,0.000107,0.000318,True,confirmed,7,2026-04-09 22:20:44.885558
2279c720,aa46e4bc,0.00129,0.000609,0.000681,0.000301,0.001061,True,confirmed,7,2026-04-09 22:20:44.889912
77c2a904,ff97d657,0.002137,0.001856,0.00028,-0.000519,0.001079,True,partial,7,2026-04-09 22:20:44.892116
9ac20009,48db7127,0.001273,0.000448,0.000825,0.000481,0.00117,True,confirmed,7,2026-04-09 22:20:44.893844
6d9b3cc1,33d1b2f5,0.000556,0.000479,7.7e-05,-0.00013,0.000284,True,partial,7,2026-04-09 22:20:44.895437
866fe667,e6eda300,0.000328,0.00013,0.000198,0.000107,0.00029,True,confirmed,7,2026-04-09 22:20:44.897461
cf4941b0,fe89246d,0.002924,0.001974,0.00095,-2.9e-05,0.00193,True,partial,7,2026-04-09 22:20:44.901745
52dfdd04,c755031e,0.004007,0.002496,0.001511,0.000211,0.002811,True,confirmed,7,2026-04-09 22:20:44.903856
ac8c9f4e,33067404,0.001833,0.000948,0.000885,0.000329,0.001441,True,confirmed,7,2026-04-09 22:20:44.905497
bbe0b614,b0565916,0.000266,0.000166,0.0001,1.4e-05,0.000187,True,confirmed,7,2026-04-09 22:20:44.907088
b75a040e,d69ddd6d,0.003565,0.002765,0.0008,-0.000466,0.002067,True,partial,7,2026-04-09 22:20:44.909019
b5c1e95a,dc14c922,0.006315,0.00544,0.000875,-0.001475,0.003227,True,partial,7,2026-04-09 22:20:44.910716
76901a3c,79cc9695,0.001108,0.00069,0.000418,5.8e-05,0.000777,True,confirmed,7,2026-04-09 22:20:44.912332
0efa1a87,276859d9,0.006954,0.003597,0.003357,0.001247,0.005467,True,confirmed,7,2026-04-09 22:20:44.914456
0a0dd26c,80963660,0.000462,0.000358,0.000104,-6e-05,0.000268,True,partial,7,2026-04-09 22:20:44.918030
3f0e0d12,01d95ea2,0.002093,0.001757,0.000336,-0.000434,0.001106,True,partial,7,2026-04-09 22:20:44.919792
6e552726,d2dd38b0,0.00046,0.000334,0.000126,-3.3e-05,0.000285,True,partial,7,2026-04-09 22:20:44.921850
5918aca5,f22aec98,0.00624,0.002947,0.003293,0.001455,0.005131,True,confirmed,7,2026-04-09 22:20:44.923681
882a85ec,62149b9b,0.002098,0.00146,0.000638,-7.5e-05,0.001349,True,partial,7,2026-04-09 22:20:44.925313
a9d29ff6,61d4192b,0.000363,0.000282,8.1e-05,-4.7e-05,0.00021,True,partial,7,2026-04-09 22:20:44.926956
86881dd0,395e1f84,0.010443,0.007635,0.002808,-0.000808,0.006423,True,partial,7,2026-04-09 22:20:44.928876
b7290c94,72b15bfb,0.004329,0.003358,0.000971,-0.000565,0.002509,True,partial,7,2026-04-09 22:20:44.932609
9cd3327f,4a6e209f,0.000556,0.000479,7.7e-05,-0.00013,0.000284,True,partial,7,2026-04-09 22:20:44.934572
7830d53b,78645116,0.000833,0.000431,0.000402,0.000149,0.000655,True,confirmed,7,2026-04-09 22:20:44.937089
de5bc8aa,84e66ddb,0.001443,0.000508,0.000935,0.000545,0.001326,True,confirmed,7,2026-04-09 22:20:44.940798
e7c7cc12,b56ac003,0.001125,0.000531,0.000594,0.000262,0.000925,True,confirmed,7,2026-04-09 22:20:44.942999
f3862e06,6aee631c,0.000234,0.00017,6.4e-05,-1.7e-05,0.000145,True,partial,7,2026-04-09 22:20:44.945530
e3a6fa8a,a468ebb6,0.001134,0.000977,0.000157,-0.000265,0.00058,True,partial,7,2026-04-09 22:20:44.950155
282863eb,c4bc749b,0.002108,0.001769,0.000338,-0.000437,0.001114,True,partial,7,2026-04-09 22:20:44.952375
d8680cd5,bac6a0f5,0.001782,0.00111,0.000672,9.4e-05,0.00125,True,confirmed,7,2026-04-09 22:20:44.954011
4f73662a,94d35c1e,0.002179,0.001583,0.000596,-0.000157,0.001348,True,partial,7,2026-04-09 22:20:44.955975
04209dbc,490cfcd6,0.002316,0.001683,0.000633,-0.000167,0.001433,True,partial,7,2026-04-09 22:20:44.957617
fed268ef,1a8505d3,0.001372,0.000648,0.000724,0.00032,0.001128,True,confirmed,7,2026-04-09 22:20:44.959238
d005777c,24bfd388,0.000308,0.000225,8.3e-05,-2.4e-05,0.000189,True,partial,7,2026-04-09 22:20:44.960900
814d8095,19c3ba44,0.001933,0.0015,0.000434,-0.000253,0.001121,True,partial,7,2026-04-09 22:20:44.962506
e270a394,0709f146,0.001778,0.001292,0.000486,-0.000128,0.0011,True,partial,7,2026-04-09 22:20:44.964521
91846262,2bb32bd8,0.000266,0.000166,0.0001,1.4e-05,0.000187,True,confirmed,7,2026-04-09 22:20:44.966692
732dfc8a,a207ab52,0.00204,0.000963,0.001077,0.000476,0.001677,True,confirmed,7,2026-04-09 22:20:44.968354
1b2375fc,b19e4d2d,0.000683,0.000464,0.000219,-1.1e-05,0.000448,True,partial,7,2026-04-09 22:20:44.970048
4e5598f3,9c1c0934,0.000528,0.000329,0.000199,2.8e-05,0.00037,True,confirmed,7,2026-04-09 22:20:44.971703
3e7a4225,dd19f488,0.003991,0.002917,0.001073,-0.000309,0.002454,True,partial,7,2026-04-09 22:20:44.973861
c570d906,18c8a510,0.001354,0.000793,0.000561,0.000131,0.00099,True,confirmed,7,2026-04-09 22:20:44.975632
3dd6beb9,23be8360,0.00021,9.9e-05,0.000111,4.9e-05,0.000173,True,confirmed,7,2026-04-09 22:20:44.977300
308d7a99,d1dba8a5,0.002171,0.001578,0.000594,-0.000156,0.001344,True,partial,7,2026-04-09 22:20:44.978970
ddace8aa,560f79d7,0.001192,0.00066,0.000532,0.000162,0.000902,True,confirmed,7,2026-04-09 22:20:44.980632
f95dd694,5af7cb40,0.000515,0.000374,0.000141,-3.7e-05,0.000318,True,partial,7,2026-04-09 22:20:44.982905
c76aaec3,ceb1a487,0.000234,0.00017,6.4e-05,-1.7e-05,0.000145,True,partial,7,2026-04-09 22:20:44.984734
419947af,a150392d,0.00078,0.000566,0.000213,-5.6e-05,0.000482,True,partial,7,2026-04-09 22:20:44.987752
7878bad2,e83390ce,0.000795,0.000581,0.000214,-6.2e-05,0.000489,True,partial,7,2026-04-09 22:20:44.990180
07e4e4ff,f73a7a7c,0.000139,0.00012,1.9e-05,-3.2e-05,7.1e-05,True,partial,7,2026-04-09 22:20:44.992793
b5c4089a,9bc439dd,0.001069,0.000744,0.000325,-3.8e-05,0.000687,True,partial,7,2026-04-09 22:20:44.994497
f443c61f,dfd6fe82,0.002098,0.001307,0.000791,0.00011,0.001471,True,confirmed,7,2026-04-09 22:20:44.996143
62cd512c,3ee27fe3,0.000606,0.000422,0.000184,-2.2e-05,0.00039,True,partial,7,2026-04-09 22:20:44.997902
c3056add,e2ffc4de,0.0009,0.000425,0.000475,0.00021,0.00074,True,confirmed,7,2026-04-09 22:20:45.000421
8d6d487b,b28a175a,0.000364,0.000226,0.000137,1.9e-05,0.000255,True,confirmed,7,2026-04-09 22:20:45.002853
21a54f57,5fd4049a,0.002281,0.001588,0.000693,-8.1e-05,0.001467,True,partial,7,2026-04-09 22:20:45.004728
a18faa6f,92f8361b,0.004176,0.002601,0.001575,0.00022,0.002929,True,confirmed,7,2026-04-09 22:20:45.006554
6e2a7cf4,1bd5aeeb,0.039566,0.022641,0.016925,0.004501,0.029378,True,confirmed,7,2026-04-09 22:20:45.008301
23d04ab4,096d07ef,0.026428,0.016805,0.009624,0.000979,0.018268,True,confirmed,7,2026-04-09 22:20:45.009992
ace8fe36,3b642736,0.026988,0.018217,0.008771,-0.000266,0.017818,True,partial,7,2026-04-09 22:20:45.011664
a75cd85d,49f8eddb,0.011615,0.006973,0.004641,0.000919,0.008357,True,confirmed,7,2026-04-09 22:20:45.013807
8a90d99e,6da4f605,0.085631,0.067092,0.018539,-0.012023,0.049058,True,partial,7,2026-04-09 22:20:45.017731
dd6583a6,a4a5bad1,0.03691,0.03207,0.00484,-0.008963,0.018632,True,partial,7,2026-04-09 22:20:45.020049
1bdd45bc,367c002c,0.006989,0.003542,0.003447,0.001342,0.005555,True,confirmed,7,2026-04-09 22:20:45.021742
597eb0cc,8458879f,0.378087,0.195556,0.182531,0.06782,0.297242,True,confirmed,7,2026-04-09 22:20:45.023409
76670d77,9fc748ed,0.773878,0.306479,0.467399,0.251366,0.68324,True,confirmed,7,2026-04-09 22:20:45.055160
8df14d9b,0bc6172e,0.645544,0.097281,0.548263,0.40929,0.686963,True,confirmed,7,2026-04-09 22:20:45.058054
8edc8caf,214b30cd,0.292317,0.229032,0.063285,-0.041042,0.167469,True,partial,7,2026-04-09 22:20:45.059771
04437e2d,371bc8f0,0.935369,0.483796,0.451573,0.167784,0.735362,True,confirmed,7,2026-04-09 22:20:45.061449
8f2f30fc,11ffde4c,0.028547,0.002368,0.026179,0.023084,0.029267,True,confirmed,7,2026-04-09 22:20:45.063087
5f524c86,4e2e9358,0.044307,0.003639,0.040668,0.035868,0.045459,True,confirmed,7,2026-04-09 22:20:45.068408
e84a0690,d01a5814,0.018681,0.001803,0.016878,0.012962,0.020795,True,confirmed,7,2026-04-09 22:20:45.070923
1b96b0c1,d915125b,0.015866,0.001303,0.014563,0.012844,0.016278,True,confirmed,7,2026-04-09 22:20:45.072588
e5a372d9,532860af,0.029463,0.002426,0.027038,0.023853,0.030222,True,confirmed,7,2026-04-09 22:20:45.074206
417f1a02,24b02248,0.026745,0.003111,0.023634,0.017968,0.029291,True,confirmed,7,2026-04-09 22:20:45.075801
9610c802,aaba7273,0.021126,0.001571,0.019555,0.015173,0.023937,True,confirmed,7,2026-04-09 22:20:45.077377
11941978,00e5ca1f,0.017773,0.006137,0.011637,0.006853,0.016416,True,confirmed,7,2026-04-09 22:20:45.079077
0faf6bdd,284bed87,0.00274,0.001606,0.001134,0.000266,0.002004,True,confirmed,7,2026-04-09 22:20:45.080974
a804cb28,f0d98041,0.006752,0.002875,0.003877,0.001953,0.005803,True,confirmed,7,2026-04-09 22:20:45.085660
42fb64ed,4ab902f1,0.017565,0.001539,0.016026,0.014112,0.017931,True,confirmed,7,2026-04-09 22:20:45.088564
fec6058a,1daa292b,0.014422,0.001207,0.013215,0.011652,0.014775,True,confirmed,7,2026-04-09 22:20:45.090749
94d2cd30,ed9e79fe,0.028888,0.002378,0.026509,0.023387,0.029632,True,confirmed,7,2026-04-09 22:20:45.093392
d8512840,ac56ead9,0.050744,0.004209,0.046535,0.041034,0.052024,True,confirmed,7,2026-04-09 22:20:45.095310
1707623b,c603e576,0.019211,0.001658,0.017553,0.013537,0.021558,True,confirmed,7,2026-04-09 22:20:45.096957
ab2dca4a,5dcb6a63,0.030719,0.002691,0.028027,0.02468,0.031359,True,confirmed,7,2026-04-09 22:20:45.100779
f2b09552,3215720f,0.025545,0.002138,0.023407,0.020638,0.02617,True,confirmed,7,2026-04-09 22:20:45.104266
554d377c,17629273,0.006824,0.002402,0.004422,0.002579,0.006268,True,confirmed,7,2026-04-09 22:20:45.105978
ceab8e7f,0a25d841,0.012401,0.001018,0.011383,0.010039,0.012724,True,confirmed,7,2026-04-09 22:20:45.107548
c443e147,a5ae6fde,0.014427,0.001141,0.013286,0.011725,0.014839,True,confirmed,7,2026-04-09 22:20:45.109100
d1645804,09c24eb2,0.011125,0.000931,0.010194,0.008988,0.011397,True,confirmed,7,2026-04-09 22:20:45.110662
59e4a17c,b266932d,0.008126,0.003838,0.004288,0.001895,0.006682,True,confirmed,7,2026-04-09 22:20:45.112228
78561ad9,781cd4c3,0.016608,0.001455,0.015153,0.013343,0.016954,True,confirmed,7,2026-04-09 22:20:45.114665
657ffadf,d4284c74,0.024645,0.002062,0.022583,0.019912,0.025248,True,confirmed,7,2026-04-09 22:20:45.116379
9d2dd0ef,9b9f3949,0.00775,0.004009,0.003742,0.00139,0.006093,True,confirmed,7,2026-04-09 22:20:45.119188
9dde85be,99f8d5ec,0.007632,0.000627,0.007005,0.006178,0.00783,True,confirmed,7,2026-04-09 22:20:45.121126
87638a03,d650d660,0.03507,0.002887,0.032183,0.028392,0.035973,True,confirmed,7,2026-04-09 22:20:45.122711
c6f32a08,16944369,0.012562,0.001101,0.011462,0.010093,0.012824,True,confirmed,7,2026-04-09 22:20:45.124477
90232bb5,8e0a1067,0.031494,0.002719,0.028775,0.022192,0.035342,True,confirmed,7,2026-04-09 22:20:45.126294
b9e89913,0438ed5a,0.009793,0.000804,0.008989,0.007928,0.010047,True,confirmed,7,2026-04-09 22:20:45.127946
4c4146ca,43ebf934,0.00919,0.000762,0.008428,0.007431,0.009422,True,confirmed,7,2026-04-09 22:20:45.129516
ca764fc5,2e16f18c,0.03115,0.002385,0.028765,0.022292,0.035225,True,confirmed,7,2026-04-09 22:20:45.132941
6ee625d8,c07f3490,0.010085,0.000798,0.009287,0.008197,0.010373,True,confirmed,7,2026-04-09 22:20:45.134831
ed4cfa4a,f28e6977,0.008326,0.000729,0.007597,0.00669,0.0085,True,confirmed,7,2026-04-09 22:20:45.136438
65ebb348,25cac40d,0.02339,0.002049,0.021341,0.018792,0.023878,True,confirmed,7,2026-04-09 22:20:45.138108
6494cf11,0ac0630f,0.018132,0.001565,0.016567,0.012777,0.020347,True,confirmed,7,2026-04-09 22:20:45.139711
37856e0c,76e0d1e5,0.00339,0.001171,0.00222,0.001307,0.003132,True,confirmed,7,2026-04-09 22:20:45.141282
9dd2a818,2f978422,0.024941,0.002185,0.022756,0.020038,0.025461,True,confirmed,7,2026-04-09 22:20:45.142891
d0e97990,a42d20f8,0.007555,0.00062,0.006935,0.006116,0.007751,True,confirmed,7,2026-04-09 22:20:45.146765
1c4e81cf,5ef0b2ff,0.011513,0.001754,0.009759,0.007277,0.01223,True,confirmed,7,2026-04-09 22:20:45.149011
fab41fed,f2c7159d,0.008409,0.000691,0.007718,0.006807,0.008627,True,confirmed,7,2026-04-09 22:20:45.150602
e1d75238,4958f459,0.007503,0.000667,0.006836,0.006019,0.007653,True,confirmed,7,2026-04-09 22:20:45.152184
db13c645,5cd92ba1,0.012533,0.001098,0.011435,0.01007,0.012794,True,confirmed,7,2026-04-09 22:20:45.155916
4cc8126a,dbf5ff5e,0.001276,0.00043,0.000847,0.000505,0.001188,True,confirmed,7,2026-04-09 22:20:45.158049
4a3cc513,e3c93205,0.002259,0.001902,0.000358,-0.000474,0.00119,True,partial,7,2026-04-09 22:20:45.159661
d951bab2,ae2b9d78,0.00078,0.000618,0.000162,-0.000117,0.000442,True,partial,7,2026-04-09 22:20:45.161271
2ef4fe90,e5948970,0.001707,0.001239,0.000468,-0.000121,0.001057,True,partial,7,2026-04-09 22:20:45.162836
b1ce7177,0292a3f7,0.000155,0.000131,2.5e-05,-3.3e-05,8.2e-05,True,partial,7,2026-04-09 22:20:45.164415
fbcc13e7,d3603cfd,0.000328,0.000276,5.2e-05,-6.9e-05,0.000173,True,partial,7,2026-04-09 22:20:45.166672
8970b432,f6c01c2a,0.001532,0.001308,0.000224,-0.000345,0.000792,True,partial,7,2026-04-09 22:20:45.168314
8860d819,f79a7c4a,0.001262,0.000573,0.000689,0.000323,0.001056,True,confirmed,7,2026-04-09 22:20:45.169913
f4d70e61,f75a2644,0.000968,0.000484,0.000483,0.000193,0.000774,True,confirmed,7,2026-04-09 22:20:45.171482
e343a922,ea94cf3b,0.001271,0.000636,0.000635,0.000254,0.001016,True,confirmed,7,2026-04-09 22:20:45.173080
a2464f5e,856eee0f,0.002764,0.001331,0.001434,0.000615,0.002253,True,confirmed,7,2026-04-09 22:20:45.174787
9cd389f7,7a086baf,0.000798,0.000671,0.000126,-0.000167,0.00042,True,partial,7,2026-04-09 22:20:45.176400
79bffe25,d455d158,0.000969,0.000721,0.000249,-8.9e-05,0.000587,True,partial,7,2026-04-09 22:20:45.177982
caee62a2,bc20783d,0.000665,0.000333,0.000332,0.000133,0.000532,True,confirmed,7,2026-04-09 22:20:45.179630
ece28523,51178a29,0.00144,0.001212,0.000228,-0.000302,0.000758,True,partial,7,2026-04-09 22:20:45.181298
65afecb6,77a5b2ce,0.000636,0.000289,0.000348,0.000163,0.000533,True,confirmed,7,2026-04-09 22:20:45.183394
a11cdfca,2392cc29,0.004474,0.003552,0.000922,-0.000683,0.002527,True,partial,7,2026-04-09 22:20:45.187315
7bfcea57,54030241,0.000195,0.000145,5e-05,-1.8e-05,0.000118,True,partial,7,2026-04-09 22:20:45.189987
9d294da1,c29d8e64,0.002168,0.001335,0.000833,0.000132,0.001533,True,confirmed,7,2026-04-09 22:20:45.193533
bc898c26,abd17478,0.0007,0.000603,9.6e-05,-0.000165,0.000357,True,partial,7,2026-04-09 22:20:45.196757
d42dbffa,904d226e,0.000302,0.00024,6.2e-05,-4.6e-05,0.000171,True,partial,7,2026-04-09 22:20:45.205656
f643fa6f,bfffab60,0.003215,0.002811,0.000404,-0.0008,0.00161,True,partial,7,2026-04-09 22:20:45.210107
63c17acd,2ce8add3,0.002703,0.002349,0.000353,-0.000657,0.001364,True,partial,7,2026-04-09 22:20:45.211761
ca057092,d25c5f84,0.002237,0.001776,0.000461,-0.000341,0.001263,True,partial,7,2026-04-09 22:20:45.213349
e2073a5c,272ae453,0.003738,0.002968,0.00077,-0.000571,0.002112,True,partial,7,2026-04-09 22:20:45.216021
9fbeebb9,1b97b491,0.005038,0.004379,0.000659,-0.001224,0.002543,True,partial,7,2026-04-09 22:20:45.218120
bf1dfb8a,aaede9be,0.000525,0.000456,6.9e-05,-0.000128,0.000265,True,partial,7,2026-04-09 22:20:45.220915
1d0303b6,e4358308,0.002356,0.001179,0.001177,0.000471,0.001884,True,confirmed,7,2026-04-09 22:20:45.222701
710b4d02,5d03f59f,0.001092,0.000889,0.000203,-0.000193,0.000599,True,partial,7,2026-04-09 22:20:45.224499
28ce6531,0326ce3c,0.002808,0.001476,0.001331,0.000474,0.002188,True,confirmed,7,2026-04-09 22:20:45.226086
49ac55e6,d73e1f97,0.000435,0.000381,5.5e-05,-0.000108,0.000218,True,partial,7,2026-04-09 22:20:45.227676
7a41a135,349a6093,0.001024,0.000558,0.000466,0.000149,0.000783,True,confirmed,7,2026-04-09 22:20:45.229318
249d942c,9dff85f3,0.00066,0.000564,9.6e-05,-0.000149,0.000341,True,partial,7,2026-04-09 22:20:45.230991
8968c013,38ef876a,0.000444,0.000273,0.000171,2.7e-05,0.000314,True,confirmed,7,2026-04-09 22:20:45.233664
2db9b842,d9a2fcb5,0.001259,0.00106,0.000199,-0.000264,0.000663,True,partial,7,2026-04-09 22:20:45.236099
68e0a373,44fba2be,0.001003,0.000796,0.000207,-0.000153,0.000566,True,partial,7,2026-04-09 22:20:45.240300
a7574d21,8c032157,0.000129,0.000109,2e-05,-2.7e-05,6.8e-05,True,partial,7,2026-04-09 22:20:45.242070
d9d47d00,b9d47f01,0.001651,0.00139,0.000262,-0.000347,0.00087,True,partial,7,2026-04-09 22:20:45.243886
4776403c,29ca6e74,0.000216,0.000175,4e-05,-3.8e-05,0.000118,True,partial,7,2026-04-09 22:20:45.245513
ae1ac2fd,a1cd6ce2,0.000828,0.000707,0.000121,-0.000186,0.000428,True,partial,7,2026-04-09 22:20:45.247084
de618f81,5605b137,0.009062,0.004362,0.0047,0.002017,0.007387,True,confirmed,7,2026-04-09 22:20:45.249684
9d1a584a,13c66536,0.001664,0.001025,0.000639,0.000102,0.001177,True,confirmed,7,2026-04-09 22:20:45.251488
0394c79a,bd5876bf,0.004797,0.0024,0.002396,0.000958,0.003836,True,confirmed,7,2026-04-09 22:20:45.253066
e8f69e94,64c485e1,0.005063,0.00276,0.002303,0.000738,0.003868,True,confirmed,7,2026-04-09 22:20:45.254936
58926536,a3299124,0.001022,0.000881,0.00014,-0.00024,0.000521,True,partial,7,2026-04-09 22:20:45.256879
42357e21,ec15fac3,0.001621,0.001399,0.000223,-0.000382,0.000827,True,partial,7,2026-04-09 22:20:45.258608
8afb3464,3f6200a1,0.001118,0.000977,0.000141,-0.000278,0.00056,True,partial,7,2026-04-09 22:20:45.260074
0e19e29a,bc5b6d97,0.002309,0.002007,0.000302,-0.000561,0.001166,True,partial,7,2026-04-09 22:20:45.261556
01b17ba4,16fdbdb2,0.00024,0.000148,9.2e-05,1.5e-05,0.00017,True,confirmed,7,2026-04-09 22:20:45.263492
3a0e02c4,0d506d80,0.002321,0.002002,0.000319,-0.000546,0.001184,True,partial,7,2026-04-09 22:20:45.265912
8f693690,a13a84e4,0.009915,0.007871,0.002044,-0.001513,0.0056,True,partial,7,2026-04-09 22:20:45.267517
fefba665,9ef60301,0.000608,0.000337,0.000271,8.3e-05,0.00046,True,confirmed,7,2026-04-09 22:20:45.268988
5018fe89,da47b0dd,0.001624,0.001,0.000624,9.9e-05,0.001149,True,confirmed,7,2026-04-09 22:20:45.270516
6bc34013,7e4fd3cb,0.001552,0.001325,0.000227,-0.000349,0.000802,True,partial,7,2026-04-09 22:20:45.272985
cbf9e3ee,c5555d3d,9.8e-05,7.3e-05,2.5e-05,-9e-06,5.9e-05,True,partial,7,2026-04-09 22:20:45.274886
42982967,a108af6e,0.0003,0.000259,4.1e-05,-7.1e-05,0.000153,True,partial,7,2026-04-09 22:20:45.276380
64a8cd4a,d0594bc8,0.000965,0.000824,0.000141,-0.000217,0.000499,True,partial,7,2026-04-09 22:20:45.277894
baee2445,8860c664,0.000144,0.000117,2.7e-05,-2.5e-05,7.9e-05,True,partial,7,2026-04-09 22:20:45.280056
e1b1a70d,1b501cb4,0.001052,0.000526,0.000526,0.00021,0.000841,True,confirmed,7,2026-04-09 22:20:45.281924
a462e1f0,e625257c,0.000885,0.000658,0.000227,-8.1e-05,0.000536,True,partial,7,2026-04-09 22:20:45.283866
a74083b8,8a9617f8,0.002168,0.001717,0.00045,-0.000326,0.001228,True,partial,7,2026-04-09 22:20:45.286311
d71a697d,2f376db8,0.00265,0.002304,0.000347,-0.000644,0.001338,True,partial,7,2026-04-09 22:20:45.290064
1760dbe1,0a76e0ce,0.001478,0.001171,0.000307,-0.000223,0.000837,True,partial,7,2026-04-09 22:20:45.292337
64d13729,39a0cd32,0.000825,0.000413,0.000412,0.000165,0.00066,True,confirmed,7,2026-04-09 22:20:45.293950
fff66551,5ce095b7,0.00358,0.002836,0.000743,-0.000539,0.002028,True,partial,7,2026-04-09 22:20:45.296948
ca1aa028,b940bec6,0.00024,0.000148,9.2e-05,1.5e-05,0.00017,True,confirmed,7,2026-04-09 22:20:45.299734
3bdb7496,62ab08f9,0.001902,0.000952,0.00095,0.00038,0.001521,True,confirmed,7,2026-04-09 22:20:45.301339
32244c90,bcab75dc,0.000262,0.000228,3.4e-05,-6.4e-05,0.000132,True,partial,7,2026-04-09 22:20:45.303116
